16	conspirator
17	constant
15	constellation
15	constitution
17	constraint
15	construction
14	consul
12	consulate
13	consulting
16	consumer
15	consumption
17	contact
17	contact lens
15	contagion
16	container
17	content
15	contention
17	contest
17	context
17	continent
19	contingency
19	continuity
16	contour
17	contract
16	contractor
14	contrail
19	contrary
17	contrast
15	contribution
16	contributor
14	control
16	controller
19	controversy
15	convection
12	convenience
15	convention
15	conversation
15	conversion
17	convert
12	convertible
15	conviction
14	cook
12	cookie
13	cooking
15	coonskin
15	cooperation
15	coordination
16	coordinator
16	cop
17	cop-out
12	cope
16	copper
19	copy
13	copying
17	copyright
16	copywriter
14	coral
12	cord
19	corduroy
12	core
14	cork
17	cormorant
15	corn
16	corner
12	cornerstone
17	cornet
14	corporal
15	corporation
15	corporatism
17	corps
14	corral
12	correspondence
17	correspondent
16	corridor
15	corruption
12	corsage
17	cost
12	costume
17	cot
12	cottage
15	cotton
13	couch
16	cougar
13	cough
14	council
15	councilman
16	councilor
15	councilperson
14	counsel
13	counseling
13	counselling
16	counsellor
16	counselor
17	count
16	counter
12	counter-force
17	counterpart
15	counterterrorism
17	countess
19	country
12	countryside
19	county
12	couple
15	coupon
12	courage
12	course
17	court
12	courthouse
15	courtroom
15	cousin
12	covariate
16	cover
12	coverage
14	coverall
18	cow
14	cowbell
19	cowboy
11	crab
14	crack
16	cracker
12	cradle
17	craft
15	craftsman
12	crane
19	cranky
16	crap
13	crash
12	crate
17	cravat
18	craw
12	crawdad
13	crayfish
15	crayon
19	crazy
15	cream
15	creation
15	creationism
17	creationist
12	creative
19	creativity
16	creator
12	creature
12	creche
14	credential
11	credenza
19	credibility
17	credit
16	creditor
14	creek
12	creme brulee
17	crest
18	crew
15	crewman
12	crewmate
16	crewmember
15	crewmen
11	crib
12	cribbage
17	cricket
16	cricketer
12	crime
14	criminal
12	crinoline
17	crisis
11	criteria
15	criterion
11	critic
15	criticism
12	crocodile
17	crocus
17	croissant
14	crook
16	crop
17	cross
15	cross-contamination
13	cross-stitch
13	crotch
16	croup
18	crow
12	crowd
15	crown
15	crucifixion
12	crude
19	cruelty
12	cruise
11	crumb
16	crusader
13	crush
19	cry
14	crystal
19	crystallography
11	cub
15	cuckoo
16	cucumber
12	cue
14	cuff-link
12	cuisine
16	cultivar
16	cultivator
12	culture
17	culvert
12	cummerbund
16	cup
12	cupboard
12	cupcake
11	cupola
12	cure
15	curio
19	curiosity
14	curl
16	curler
19	currency
17	current
15	curriculum
12	curse
16	cursor
17	curtailment
15	curtain
12	curve
15	cushion
12	custard
19	custody
15	custom
16	customer
17	cut
12	cuticle
17	cutlet
16	cutover
13	cutting
15	cyclamen
12	cycle
12	cyclone
12	cyclooxygenase
16	cylinder
14	cymbal
11	cynic
17	cyst
12	cytokine
15	cytoplasm
22	dad
29	daddy
24	daffodil
26	dagger
21	dahlia
29	daily
29	daisy
25	dam
22	damage
22	dame
25	damn
22	dance
26	dancer
23	dancing
26	danger
22	dare
24	dark
27	darkness
25	darn
27	dart
23	dash
22	dashboard
21	data
22	database
22	date
26	daughter
25	dawn
29	day
22	daybed
27	daylight
22	dead
22	deadline
24	deal
26	dealer
23	dealing
27	dearest
23	death
23	deathwatch
22	debate
